Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_VMEM,SQ_INST_LEVEL_VMEM,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_CVT,SQ_INSTS_VMEM_WR,SQ_INSTS_VMEM_RD,SQ_INSTS_SALU,SQ_INSTS_VSKIPPED,TA_TA_BUSY_sum,TA_BUFFER_WAVEFRONTS_sum,TD_TD_BUSY_sum,TD_TC_STALL_sum,TCP_GATE_EN1_sum,TCP_GATE_EN2_sum,TCP_TD_TCP_STALL_CYCLES_sum,TCP_TCR_TCP_STALL_CYCLES_sum,TCC_CYCLE[0],TCC_RW_REQ[0],TCC_HIT[0],TCC_MISS[0],TCC_CYCLE[1],TCC_RW_REQ[1],TCC_HIT[1],TCC_MISS[1],TCC_CYCLE[2],TCC_RW_REQ[2],TCC_HIT[2],TCC_MISS[2],TCC_CYCLE[3],TCC_RW_REQ[3],TCC_HIT[3],TCC_MISS[3],TCC_CYCLE[4],TCC_RW_REQ[4],TCC_HIT[4],TCC_MISS[4],TCC_CYCLE[5],TCC_RW_REQ[5],TCC_HIT[5],TCC_MISS[5],TCC_CYCLE[6],TCC_RW_REQ[6],TCC_HIT[6],TCC_MISS[6],TCC_CYCLE[7],TCC_RW_REQ[7],TCC_HIT[7],TCC_MISS[7],TCC_CYCLE[8],TCC_RW_REQ[8],TCC_HIT[8],TCC_MISS[8],TCC_CYCLE[9],TCC_RW_REQ[9],TCC_HIT[9],TCC_MISS[9],TCC_CYCLE[10],TCC_RW_REQ[10],TCC_HIT[10],TCC_MISS[10],TCC_CYCLE[11],TCC_RW_REQ[11],TCC_HIT[11],TCC_MISS[11],TCC_CYCLE[12],TCC_RW_REQ[12],TCC_HIT[12],TCC_MISS[12],TCC_CYCLE[13],TCC_RW_REQ[13],TCC_HIT[13],TCC_MISS[13],TCC_CYCLE[14],TCC_RW_REQ[14],TCC_HIT[14],TCC_MISS[14],TCC_CYCLE[15],TCC_RW_REQ[15],TCC_HIT[15],TCC_MISS[15],CPC_CPC_STAT_BUSY,CPC_CPC_STAT_IDLE,CPF_CPF_STAT_BUSY,CPF_CPF_STAT_STALL,SPI_CSN_WINDOW_VALID,SPI_CSN_BUSY,GRBM_SPI_BUSY,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
207,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,585,29568,29568,256,256,1536,48,28,4,80,64,0x0,0x72c1e2218380,5,34,2809,0,1,4,365,0,126.0,0.0,943.0,836.0,914310.0,1055.0,1.0,0.0,574957,7,2,5,574957,7,2,6,574957,7,2,10,574957,7,2,9,574957,14,6,11,574957,10,4,6,574957,13,5,8,574957,14,6,8,574957,10,4,6,574957,10,4,6,574957,10,4,10,574957,10,4,10,574957,8,3,8,574957,5,1,4,574957,8,3,5,574957,7,2,5,574957,0,574957,75,2299828,41340,19930,4572360298499192,4572423182988666,4572423182992271,4572360300386632
208,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,586,29568,29568,256,256,0,0,12,4,32,64,0x0,0x72c2151957c0,2,25,1982,0,1,1,80,0,66.0,0.0,1903.0,1852.0,866706.0,2018.0,0.0,0.0,642464,0,0,4,642464,1,0,1,642464,0,0,1,642464,1,0,1,642464,0,0,0,642464,0,0,5,642464,1,0,1,642464,0,0,0,642464,0,0,5,642464,0,0,0,642464,0,0,2,642464,0,0,1,642464,4,2,3,642464,4,2,6,642464,4,2,2,642464,4,2,2,642464,0,642464,1494,2569856,35629,14216,4572360299054413,4572423183027083,4572423183028845,4572360301681115
209,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,587,29568,29568,256,256,0,0,24,0,32,64,0x0,0x72c1d9269a40,2,15,1178,0,1,1,292,0,66.0,0.0,1103.0,1055.0,870111.0,1214.0,0.0,0.0,1071078,7,3,8,1071078,9,4,5,1071078,4,2,3,1071078,4,2,2,1071078,4,2,6,1071078,4,2,2,1071078,9,4,5,1071078,5,2,3,1071078,4,2,6,1071078,4,2,2,1071078,4,2,2,1071078,4,2,2,1071078,4,2,6,1071078,4,2,2,1071078,4,2,2,1071078,4,2,2,1071078,0,1071078,0,4284312,36430,15033,4572360299538268,4572423183035615,4572423183037899,4572360303116767
210,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,588,29568,29568,256,256,0,0,40,0,32,64,0x0,0x72c1d9269840,3,28,2166,0,1,2,292,0,70.0,0.0,1175.0,1121.0,871156.0,1292.0,0.0,0.0,700167,4,2,10,700167,4,2,2,700167,4,2,3,700167,5,2,3,700167,4,2,10,700167,2,0,2,700167,0,0,0,700167,1,0,1,700167,4,2,10,700167,4,2,2,700167,4,2,2,700167,4,2,2,700167,8,4,12,700167,8,4,4,700167,4,2,2,700167,4,2,2,700167,0,700167,0,2800668,36073,14685,4572360300605355,4572423183053121,4572423183055405,4572360304422597
211,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,589,29568,29568,256,256,0,0,36,4,80,64,0x0,0x72c1d8c47fc0,3,28,2181,0,1,2,284,0,70.0,0.0,1183.0,1131.0,874215.0,1294.0,0.0,0.0,1146218,0,0,5,1146218,0,0,0,1146218,4,2,7,1146218,4,2,2,1146218,4,2,6,1146218,5,2,4,1146218,4,2,2,1146218,6,2,4,1146218,4,2,9,1146218,4,2,2,1146218,4,2,7,1146218,4,2,3,1146218,4,2,6,1146218,4,2,3,1146218,4,2,2,1146218,5,2,4,1146218,0,1146218,3752,4584872,36885,15467,4572360301074779,4572423183070427,4572423183072510,4572360305804660
212,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,590,29568,29568,256,256,0,0,24,0,32,64,0x0,0x72c1d9269a40,2,17,1322,0,1,1,292,0,66.0,0.0,1243.0,1196.0,875046.0,1358.0,0.0,0.0,1016731,7,3,8,1016731,9,4,5,1016731,4,2,3,1016731,5,2,3,1016731,5,2,7,1016731,4,2,2,1016731,8,4,4,1016731,4,2,2,1016731,4,2,7,1016731,4,2,2,1016731,4,2,3,1016731,4,2,3,1016731,4,2,6,1016731,4,2,2,1016731,4,2,2,1016731,4,2,2,1016731,0,1016731,1493,4066924,36462,15023,4572360302232170,4572423183086851,4572423183089215,4572360307193963
213,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,591,29568,29568,256,256,0,0,36,4,80,64,0x0,0x72c1d8853a80,3,29,2289,0,1,2,284,0,70.0,0.0,1303.0,1251.0,875502.0,1414.0,0.0,0.0,1018730,4,2,6,1018730,5,2,3,1018730,4,2,7,1018730,8,4,4,1018730,5,2,7,1018730,4,2,2,1018730,4,2,3,1018730,5,2,3,1018730,0,0,5,1018730,0,0,0,1018730,4,2,6,1018730,4,2,2,1018730,4,2,6,1018730,4,2,2,1018730,4,2,2,1018730,5,2,3,1018730,0,1018730,0,4074920,37028,15621,4572360302760521,4572423183103315,4572423183105398,4572360308597387
214,"void rocprim::detail::block_reduce_kernel<true, false, 16u, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum> >(hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, unsigned long, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum>) [clone .kd]",2,0,592,29568,29568,256,256,512,0,8,0,32,64,0x0,0x72c1d848eec0,2,18,1428,0,1,1,61,0,66.0,0.0,1347.0,1297.0,871166.0,1464.0,0.0,0.0,1152957,4,2,6,1152957,5,2,7,1152957,4,2,7,1152957,4,2,2,1152957,4,2,6,1152957,5,2,3,1152957,4,2,2,1152957,1,0,5,1152957,0,0,6,1152957,0,0,4,1152957,0,0,4,1152957,4,2,2,1152957,0,0,4,1152957,0,0,0,1152957,0,0,0,1152957,0,0,4,1152957,0,1152957,0,4611828,36075,14647,4572360303633411,4572423183116134,4572423183117977,4572360309976736
215,__amd_rocclr_copyBuffer.kd,2,0,593,29568,29568,512,512,0,0,16,0,32,64,0x0,0x72fa2800ba80,8,112,8948,0,4,4,154,0,261.0,0.0,5455.0,5329.0,1053571.0,5701.0,0.0,0.0,1230855,4,2,12,1230855,5,2,3,1230855,4,2,3,1230855,4,2,6,1230855,4,2,2,1230855,6,4,3,1230855,0,0,0,1230855,0,0,0,1230855,0,0,10,1230855,0,0,0,1230855,0,0,1,1230855,0,0,4,1230855,0,0,1,1230855,0,0,0,1230855,0,0,0,1230855,0,0,0,1230855,0,1230855,999,4923420,46578,19534,4572360304656182,4572423183122704,4572423183125708,4572360311394352
216,__amd_rocclr_fillBufferAligned.kd,2,0,595,29568,29568,256,256,0,0,12,4,48,64,0x0,0x72fa2800ba00,2,30,2338,0,1,1,93,0,66.0,0.0,2259.0,2211.0,1032950.0,2374.0,0.0,0.0,100768,2,2,8,100768,0,0,0,100768,0,0,1,100768,1,0,1,100768,0,0,0,100768,0,0,4,100768,4,2,3,100768,4,2,2,100768,4,2,10,100768,4,2,2,100768,1,0,1,100768,0,0,0,100768,2,1,3,100768,5,2,7,100768,4,2,4,100768,4,2,2,100768,0,100768,77,403072,43831,16849,4572360312251168,4572423183158797,4572423183160600,4572360313387898
217,__amd_rocclr_fillBufferAligned.kd,2,0,596,29568,29568,256,256,0,0,12,4,48,64,0x0,0x72fa2800ba00,2,14,1098,0,1,1,93,0,66.0,0.0,1023.0,973.0,1020696.0,1125.0,0.0,0.0,1136020,0,0,0,1136020,0,0,0,1136020,0,0,0,1136020,0,0,0,1136020,0,0,0,1136020,0,0,0,1136020,4,2,2,1136020,4,2,2,1136020,4,2,2,1136020,4,2,2,1136020,2,0,2,1136020,2,2,0,1136020,2,1,1,1136020,5,2,3,1136020,4,2,2,1136020,4,2,2,1136020,0,1136020,0,4544080,42449,15498,4572360313366827,4572423183164606,4572423183166088,4572360315194098
218,"void rocprim::detail::init_lookback_scan_state_kernel<rocprim::detail::lookback_scan_state<unsigned int, false, true> const>(rocprim::detail::lookback_scan_state<unsigned int, false, true> const, unsigned int, unsigned int, rocprim::detail::lookback_scan_state<unsigned int, false, true> const::value_type*) [clone .kd]",2,0,597,29568,29568,256,256,0,0,8,0,16,64,0x0,0x72c202921100,2,34,2684,0,2,0,24,0,1156.0,0.0,1336.0,1312.0,859656.0,1408.0,0.0,0.0,624064,4,2,7,624064,4,2,2,624064,0,0,1,624064,0,0,0,624064,0,0,0,624064,0,0,4,624064,0,0,0,624064,0,0,0,624064,1,0,5,624064,0,0,0,624064,0,0,0,624064,0,0,0,624064,0,0,1,624064,1,0,5,624064,4,2,3,624064,4,2,2,624064,0,624064,0,2496256,34924,13472,4572360313837954,4572423183170455,4572423183172137,4572360316572746
219,"void rocprim::detail::partition_kernel<(rocprim::detail::select_method)0, true, rocprim::detail::wrapped_partition_config<rocprim::default_config, (rocprim::detail::partition_subalgo)5, long, rocprim::empty_type>, hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, rocprim::empty_type>(hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, unsigned long*, unsigned long*, unsigned long, unsigned long, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, unsigned int, rocprim::empty_type) [clone .kd]",2,0,598,29568,29568,512,512,29184,0,52,4,48,64,0x0,0x72c1d848f040,4,20,1540,0,3,1,620,0,287.0,0.0,1255.0,1183.0,891540.0,1447.0,0.0,0.0,608978,4,2,6,608978,4,2,2,608978,4,2,7,608978,4,2,2,608978,4,2,6,608978,3,1,6,608978,0,0,0,608978,5,2,7,608978,4,2,7,608978,4,2,3,608978,4,2,6,608978,4,2,2,608978,4,2,6,608978,7,3,8,608978,6,3,3,608978,4,2,6,608978,0,608978,0,2435912,38811,17442,4572360314309921,4572423183186478,4572423183189162,4572360317908059
220,"void rocprim::detail::transform_kernel<rocprim::detail::wrapped_transform_config<rocprim::default_config, unsigned long>, unsigned long, unsigned long*, int*, rocprim::identity<void> >(unsigned long*, unsigned long, int*, rocprim::identity<void>) [clone .kd]",2,0,599,29568,29568,256,256,0,0,8,0,32,64,0x0,0x72c1d848b900,2,17,1386,0,1,1,78,0,78.0,0.0,1307.0,1242.0,860786.0,1422.0,0.0,0.0,1202144,0,0,4,1202144,5,2,3,1202144,4,2,7,1202144,4,2,3,1202144,4,2,6,1202144,4,2,2,1202144,1,0,1,1202144,0,0,0,1202144,0,0,6,1202144,0,0,0,1202144,0,0,5,1202144,0,0,1,1202144,0,0,4,1202144,1,0,1,1202144,1,0,1,1202144,0,0,0,1202144,0,1202144,1494,4808576,35036,13621,4572360314842949,4572423183192968,4572423183194330,4572360319322540
221,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,600,29568,29568,128,128,0,0,20,4,64,64,0x0,0x72c1d7e43780,3,21,1733,0,1,2,71,0,107.0,0.0,1622.0,1535.0,875241.0,1778.0,0.0,0.0,1239100,0,0,0,1239100,1,0,1,1239100,0,0,1,1239100,1,0,5,1239100,4,2,6,1239100,8,3,6,1239100,2,0,2,1239100,4,2,2,1239100,0,0,1,1239100,0,0,0,1239100,4,2,3,1239100,4,2,7,1239100,10,4,10,1239100,7,3,4,1239100,8,4,4,1239100,8,4,4,1239100,0,1239100,1490,4956400,36999,15578,4572360315704212,4572423183206949,4572423183209072,4572360320703491
222,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,601,29568,29568,256,256,0,0,12,4,32,64,0x0,0x72c2151957c0,2,23,1812,0,1,1,80,0,66.0,0.0,1731.0,1681.0,862846.0,1848.0,0.0,0.0,634781,0,0,4,634781,1,0,1,634781,0,0,1,634781,0,0,0,634781,0,0,0,634781,0,0,5,634781,0,0,0,634781,2,0,2,634781,0,0,4,634781,0,0,0,634781,0,0,1,634781,0,0,0,634781,4,2,3,634781,4,2,6,634781,4,2,2,634781,4,2,2,634781,0,634781,0,2539124,35243,13819,4572360316282517,4572423183223653,4572423183225376,4572360321977494
223,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,602,29568,29568,512,512,0,0,12,4,32,64,0x0,0x72c20046eb00,2,22,1734,1,1,1,28,0,176.0,0.0,1647.0,1598.0,867699.0,1770.0,0.0,0.0,1129251,8,4,8,1129251,8,4,8,1129251,6,2,5,1129251,7,3,4,1129251,1,0,1,1129251,5,2,3,1129251,4,2,2,1129251,7,3,8,1129251,4,2,6,1129251,4,2,6,1129251,4,2,2,1129251,4,2,2,1129251,4,2,3,1129251,1,0,1,1129251,3,1,2,1129251,4,2,6,1129251,0,1129251,0,4517004,36161,14767,4572360317074397,4572423183239877,4572423183241680,4572360323337915
224,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MinNanFunctor<double> >, unsigned int, double, 4, 4> >(at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MinNanFunctor<double> >, unsigned int, double, 4, 4>) [clone .kd]",2,0,603,29568,29568,1,1,512,80,36,4,80,64,0x0,0x72c1d78182c0,10,76,6186,0,5,5,82,0,1046.0,0.0,2927.0,2738.0,915016.0,3200.0,2.0,0.0,996992,12,6,6,996992,11,5,10,996992,8,4,5,996992,14,7,12,996992,10,5,9,996992,13,6,7,996992,8,4,4,996992,9,4,5,996992,8,5,4,996992,5,3,6,996992,9,4,6,996992,6,3,9,996992,10,5,9,996992,10,5,5,996992,8,4,4,996992,10,5,6,996992,0,996992,1493,3987968,40459,19295,4572360317617600,4572423183257023,4572423183260868,4572360324256312
225,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MaxNanFunctor<double> >, unsigned int, double, 4, 4> >(at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MaxNanFunctor<double> >, unsigned int, double, 4, 4>) [clone .kd]",2,0,604,29568,29568,1,1,512,80,36,4,80,64,0x0,0x72c1e22182c0,10,101,8152,0,5,5,82,0,1592.0,0.0,3367.0,3180.0,913014.0,3626.0,0.0,0.0,1514595,12,6,6,1514595,12,6,7,1514595,8,4,9,1514595,6,3,7,1514595,12,6,10,1514595,9,4,5,1514595,11,5,6,1514595,12,6,6,1514595,10,5,6,1514595,8,4,4,1514595,10,5,10,1514595,12,6,11,1514595,8,5,7,1514595,11,6,5,1514595,3,1,2,1514595,7,3,5,1514595,0,1514595,1000,6058380,41196,19768,4572360318415699,4572423183275690,4572423183279055,4572360325502875
226,"void at::native::vectorized_elementwise_kernel<4, at::native::ceil_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::ceil_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,605,29568,29568,256,256,0,0,12,4,32,64,0x0,0x72c1d744c340,2,17,1396,0,1,1,80,0,66.0,0.0,1315.0,1270.0,858796.0,1432.0,0.0,0.0,1139722,0,0,0,1139722,1,0,1,1139722,0,0,1,1139722,0,0,4,1139722,0,0,9,1139722,0,0,0,1139722,0,0,0,1139722,0,0,0,1139722,5,2,3,1139722,4,2,2,1139722,4,2,2,1139722,4,2,7,1139722,0,0,8,1139722,1,0,1,1139722,4,2,2,1139722,4,2,2,1139722,0,1139722,0,4558888,34838,13422,4572360318941246,4572423183290111,4572423183291794,4572360326572065
227,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,606,29568,29568,256,256,0,0,40,0,32,64,0x0,0x72c1d9269840,3,27,2093,0,1,2,292,0,70.0,0.0,1127.0,1077.0,864477.0,1238.0,0.0,0.0,1026786,4,2,10,1026786,5,2,3,1026786,4,2,7,1026786,4,2,2,1026786,4,2,6,1026786,1,0,1,1026786,0,0,0,1026786,0,0,0,1026786,4,2,10,1026786,5,2,3,1026786,4,2,6,1026786,5,2,3,1026786,8,4,8,1026786,9,4,5,1026786,4,2,2,1026786,4,2,2,1026786,0,1026786,0,4107144,35804,14371,4572360319823500,4572423183298604,4572423183300847,4572360327972084
228,__amd_rocclr_copyBuffer.kd,2,0,607,29568,29568,512,512,0,0,16,0,32,64,0x0,0x72fa2800ba80,2,43,3430,0,1,1,127,0,66.0,0.0,3355.0,3308.0,1034788.0,3457.0,0.0,0.0,1009860,4,2,11,1009860,4,2,2,1009860,4,2,3,1009860,4,2,6,1009860,4,2,2,1009860,4,2,6,1009860,0,0,0,1009860,0,0,0,1009860,0,0,10,1009860,2,2,0,1009860,0,0,1,1009860,1,0,5,1009860,0,0,1,1009860,0,0,4,1009860,0,0,0,1009860,0,0,0,1009860,0,1009860,1002,4039440,44018,16987,4572360320361125,4572423183313706,4572423183317632,4572360329371653
229,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<double, double, double, at::native::binary_internal::DivFunctor<double> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<double, double, double, at::native::binary_internal::DivFunctor<double> >, std::array<char*, 3ul>) [clone .kd]",2,0,609,29568,29568,256,256,0,0,52,4,32,64,0x0,0x72c214247380,3,43,3427,0,1,2,116,0,233.0,0.0,1907.0,1826.0,867375.0,2034.0,0.0,0.0,95025,0,0,0,95025,0,0,0,95025,0,0,5,95025,0,0,0,95025,4,2,2,95025,4,2,7,95025,4,2,4,95025,2,0,2,95025,0,0,0,95025,0,0,0,95025,4,2,6,95025,4,2,2,95025,4,2,4,95025,5,2,7,95025,4,2,4,95025,6,2,4,95025,0,95025,75,380100,36125,14742,4572360330234709,4572423183345513,4572423183347396,4572360331284480
230,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,610,29568,29568,256,256,0,0,40,0,64,64,0x0,0x72c1e1e310c0,2,9,784,0,1,1,413,0,78.0,0.0,707.0,646.0,883556.0,820.0,0.0,0.0,299554,4,2,2,299554,4,2,2,299554,4,2,11,299554,4,2,2,299554,8,4,9,299554,5,2,3,299554,4,2,2,299554,4,2,2,299554,3,1,2,299554,4,2,2,299554,8,4,12,299554,9,4,5,299554,8,4,7,299554,13,6,7,299554,12,6,6,299554,10,4,6,299554,0,299554,0,1198216,37314,15937,4572360331275417,4572423183362258,4572423183364622,4572360332464334
231,__amd_rocclr_copyBuffer.kd,2,0,611,29568,29568,512,512,0,0,16,0,32,64,0x0,0x72fa2800ba80,2,42,3400,0,1,1,127,0,66.0,0.0,3319.0,3272.0,1030459.0,3428.0,0.0,0.0,1123714,4,2,11,1123714,4,2,2,1123714,4,2,3,1123714,4,2,6,1123714,4,2,2,1123714,4,2,2,1123714,0,0,0,1123714,0,0,0,1123714,0,0,9,1123714,0,0,0,1123714,0,0,0,1123714,1,0,5,1123714,2,2,1,1123714,0,0,0,1123714,0,0,0,1123714,0,0,0,1123714,0,1123714,0,4494856,44010,16982,4572360331757019,4572423183368948,4572423183372433,4572360333841860
232,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,613,29568,29568,256,256,0,0,40,0,64,64,0x0,0x72c1e1e310c0,2,15,1194,0,1,1,413,0,78.0,0.0,1119.0,1055.0,889856.0,1230.0,0.0,0.0,98474,4,2,2,98474,4,2,2,98474,4,2,12,98474,4,2,2,98474,8,4,9,98474,5,2,4,98474,4,2,3,98474,4,2,2,98474,3,1,2,98474,4,2,2,98474,8,4,12,98474,8,4,4,98474,8,4,9,98474,14,6,8,98474,12,6,8,98474,10,4,6,98474,0,98474,0,393896,37944,16539,4572360334648162,4572423183394185,4572423183396549,4572360335660208
233,__amd_rocclr_copyBuffer.kd,2,0,614,29568,29568,512,512,0,0,16,0,32,64,0x0,0x72fa2800ba80,2,30,2422,0,1,1,127,0,66.0,0.0,2347.0,2301.0,1021144.0,2449.0,0.0,0.0,563567,4,2,11,563567,4,2,2,563567,4,2,2,563567,4,2,2,563567,4,2,2,563567,4,2,2,563567,2,2,0,563567,0,0,0,563567,0,0,9,563567,0,0,0,563567,0,0,0,563567,0,0,0,563567,0,0,0,563567,1,0,1,563567,0,0,0,563567,0,0,0,563567,0,563567,0,2254268,42975,15901,4572360335642592,4572423183400555,4572423183401917,4572360337415122
