Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_VMEM,SQ_INST_LEVEL_VMEM,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_CVT,SQ_INSTS_VMEM_WR,SQ_INSTS_VMEM_RD,SQ_INSTS_SALU,SQ_INSTS_VSKIPPED,TA_TA_BUSY_sum,TA_BUFFER_WAVEFRONTS_sum,TD_TD_BUSY_sum,TD_TC_STALL_sum,TCP_GATE_EN1_sum,TCP_GATE_EN2_sum,TCP_TD_TCP_STALL_CYCLES_sum,TCP_TCR_TCP_STALL_CYCLES_sum,TCC_CYCLE[0],TCC_RW_REQ[0],TCC_HIT[0],TCC_MISS[0],TCC_CYCLE[1],TCC_RW_REQ[1],TCC_HIT[1],TCC_MISS[1],TCC_CYCLE[2],TCC_RW_REQ[2],TCC_HIT[2],TCC_MISS[2],TCC_CYCLE[3],TCC_RW_REQ[3],TCC_HIT[3],TCC_MISS[3],TCC_CYCLE[4],TCC_RW_REQ[4],TCC_HIT[4],TCC_MISS[4],TCC_CYCLE[5],TCC_RW_REQ[5],TCC_HIT[5],TCC_MISS[5],TCC_CYCLE[6],TCC_RW_REQ[6],TCC_HIT[6],TCC_MISS[6],TCC_CYCLE[7],TCC_RW_REQ[7],TCC_HIT[7],TCC_MISS[7],TCC_CYCLE[8],TCC_RW_REQ[8],TCC_HIT[8],TCC_MISS[8],TCC_CYCLE[9],TCC_RW_REQ[9],TCC_HIT[9],TCC_MISS[9],TCC_CYCLE[10],TCC_RW_REQ[10],TCC_HIT[10],TCC_MISS[10],TCC_CYCLE[11],TCC_RW_REQ[11],TCC_HIT[11],TCC_MISS[11],TCC_CYCLE[12],TCC_RW_REQ[12],TCC_HIT[12],TCC_MISS[12],TCC_CYCLE[13],TCC_RW_REQ[13],TCC_HIT[13],TCC_MISS[13],TCC_CYCLE[14],TCC_RW_REQ[14],TCC_HIT[14],TCC_MISS[14],TCC_CYCLE[15],TCC_RW_REQ[15],TCC_HIT[15],TCC_MISS[15],CPC_CPC_STAT_BUSY,CPC_CPC_STAT_IDLE,CPF_CPF_STAT_BUSY,CPF_CPF_STAT_STALL,SPI_CSN_WINDOW_VALID,SPI_CSN_BUSY,GRBM_SPI_BUSY,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
102,micro_tk(micro_globals) [clone .kd],2,0,364,25586,25586,131072,512,65536,0,124,132,48,64,0x0,0x762f7c018840,1310720,14078583,1126146864,4096,262144,1048576,2910208,0,22617567.0,1032192.0,54139936.0,35998138.0,88877030.0,55986218.0,115668.0,8273616.0,2458433,591016,476296,114724,2458433,591527,476791,114742,2458433,591089,476365,114739,2458433,591016,476296,114728,2458433,591016,476296,114720,2458433,591016,476292,114724,2458433,591016,476296,114720,2458433,591016,476296,114720,2458433,591016,476296,114724,2458433,591548,476812,114742,2458433,591092,476368,114741,2458433,591016,476296,114730,2458433,591016,476296,114720,2458433,591016,476292,114724,2458433,591016,476296,114720,2458433,591016,476296,114721,2458433,0,2458433,0,9833732,9308206,2334255,4572191357626871,4572254572814546,4572254573001703,4572191358768809
103,micro_tk(micro_globals) [clone .kd],2,0,369,25586,25586,131072,512,65536,0,124,132,48,64,0x0,0x762f7c018840,1310720,14020859,1121483156,4096,262144,1048576,2910208,0,22664353.0,1032192.0,54084796.0,35925535.0,88909986.0,55936167.0,120151.0,7869409.0,2461164,591008,476288,114724,2461164,591296,476568,114734,2461164,591080,476356,114740,2461164,591224,476496,114736,2461164,591008,476288,114720,2461164,591008,476284,114724,2461164,591008,476288,114720,2461164,591008,476288,114720,2461164,591008,476288,114724,2461164,591312,476584,114734,2461164,591084,476360,114742,2461164,591236,476508,114738,2461164,591008,476288,114720,2461164,591008,476284,114724,2461164,591008,476288,114720,2461164,591008,476288,114721,2461164,0,2461164,75,9844656,9311674,2333033,4572191359970615,4572254573046729,4572254573233125,4572191361118382
104,micro_tk(micro_globals) [clone .kd],2,0,374,25586,25586,131072,512,65536,0,124,132,48,64,0x0,0x762f7c018840,1310720,13936195,1114809720,4096,262144,1048576,2910208,0,22687911.0,1032192.0,53650100.0,35503901.0,88982249.0,55500478.0,117238.0,6875536.0,2464636,591024,476304,114724,2464636,591547,476811,114742,2464636,591097,476373,114739,2464636,591024,476304,114729,2464636,591024,476304,114720,2464636,591024,476300,114724,2464636,591024,476304,114720,2464636,591024,476304,114720,2464636,591024,476304,114724,2464636,591551,476815,114742,2464636,591101,476377,114742,2464636,591024,476304,114730,2464636,591024,476304,114720,2464636,591024,476300,114724,2464636,591024,476304,114720,2464636,591024,476304,114721,2464636,0,2464636,77,9858544,9319296,2336683,4572191362259609,4572254573277710,4572254573463785,4572191363414155
105,micro_tk(micro_globals) [clone .kd],2,0,379,25586,25586,131072,512,65536,0,124,132,48,64,0x0,0x762f7c018840,1310720,14206433,1136384052,4096,262144,1048576,2910208,0,22650204.0,1032192.0,54489884.0,36339100.0,88940043.0,56336071.0,117583.0,8752469.0,2458068,591008,476288,114724,2458068,591296,476568,114734,2458068,591080,476356,114740,2458068,591236,476508,114736,2458068,591008,476288,114720,2458068,591008,476284,114724,2458068,591008,476288,114720,2458068,591008,476288,114720,2458068,591008,476288,114724,2458068,591312,476584,114734,2458068,591084,476360,114742,2458068,591224,476496,114738,2458068,591008,476288,114720,2458068,591008,476284,114724,2458068,591008,476288,114720,2458068,591008,476288,114721,2458068,0,2458068,0,9832272,9314812,2333587,4572191364621570,4572254573509653,4572254573696009,4572191365766883
106,micro_tk(micro_globals) [clone .kd],2,0,384,25586,25586,131072,512,65536,0,124,132,48,64,0x0,0x762f7c018840,1310720,13926113,1113850560,4096,262144,1048576,2910208,0,22664857.0,1032192.0,53620244.0,35470685.0,88959552.0,55463124.0,116794.0,7116200.0,2462095,591008,476288,114724,2462095,591292,476564,114734,2462095,591079,476355,114740,2462095,591008,476288,114728,2462095,591008,476288,114720,2462095,591239,476507,114732,2462095,591008,476288,114720,2462095,591008,476288,114720,2462095,591008,476288,114724,2462095,591316,476588,114734,2462095,591085,476361,114740,2462095,591008,476288,114730,2462095,591008,476288,114720,2462095,591221,476489,114732,2462095,591008,476288,114720,2462095,591008,476288,114721,2462095,0,2462095,0,9848380,9316872,2335994,4572191366921309,4572254573743238,4572254573930275,4572191368065430
107,micro_tk(micro_globals) [clone .kd],2,0,389,25586,25586,131072,512,65536,0,124,132,48,64,0x0,0x762f7c018840,1310720,14149046,1131721788,4096,262144,1048576,2910208,0,22627660.0,1032192.0,54468500.0,36323721.0,88913728.0,56317365.0,115659.0,9139485.0,2463519,591032,476312,114724,2463519,591324,476596,114734,2463519,591105,476381,114739,2463519,591032,476312,114728,2463519,591032,476312,114720,2463519,591032,476308,114724,2463519,591032,476312,114720,2463519,591266,476538,114728,2463519,591032,476312,114724,2463519,591344,476616,114734,2463519,591110,476386,114742,2463519,591032,476312,114730,2463519,591032,476312,114720,2463519,591032,476308,114724,2463519,591032,476311,114721,2463519,591251,476521,114731,2463519,0,2463519,75,9854076,9311978,2333468,4572191369235038,4572254573975381,4572254574160455,4572191370378038
108,micro_tk(micro_globals) [clone .kd],2,0,394,25586,25586,131072,512,65536,0,124,132,48,64,0x0,0x762f7c018840,1310720,14100353,1127877336,4096,262144,1048576,2910208,0,22650205.0,1032192.0,54110084.0,35972196.0,88892613.0,55959409.0,114898.0,7554739.0,2457862,591008,476288,114724,2457862,591288,476560,114734,2457862,591078,476354,114739,2457862,591008,476288,114728,2457862,591008,476288,114720,2457862,591218,476486,114732,2457862,591008,476288,114720,2457862,591008,476288,114720,2457862,591008,476288,114724,2457862,591320,476592,114734,2457862,591086,476362,114742,2457862,591008,476288,114730,2457862,591008,476288,114720,2457862,591242,476510,114732,2457862,591008,476288,114720,2457862,591008,476288,114721,2457862,0,2457862,77,9831448,9309732,2333188,4572191371540836,4572254574204600,4572254574389834,4572191372692338
109,micro_tk(micro_globals) [clone .kd],2,0,399,25586,25586,131072,512,65536,0,124,132,48,64,0x0,0x762f7c018840,1310720,14319450,1145379084,4096,262144,1048576,2910208,0,22672578.0,1032192.0,54967012.0,36812214.0,88974348.0,56816587.0,121419.0,10025896.0,2459274,591032,476312,114724,2459274,591324,476596,114734,2459274,591105,476381,114739,2459274,591032,476312,114728,2459274,591032,476312,114720,2459274,591032,476308,114724,2459274,591032,476312,114720,2459274,591251,476523,114728,2459274,591032,476312,114724,2459274,591344,476616,114734,2459274,591110,476386,114742,2459274,591032,476312,114730,2459274,591032,476312,114720,2459274,591032,476308,114724,2459274,591032,476312,114720,2459274,591266,476538,114729,2459274,0,2459274,0,9837096,9318488,2334751,4572191373891541,4572254574434861,4572254574621096,4572191375037204
110,micro_tk(micro_globals) [clone .kd],2,0,404,25586,25586,131072,512,65536,0,124,132,48,64,0x0,0x762f7c018840,1310720,14163546,1132936788,4096,262144,1048576,2910208,0,22626822.0,1032192.0,54550144.0,36405476.0,88849625.0,56394553.0,116360.0,8232767.0,2458240,591024,476304,114724,2458240,591528,476792,114742,2458240,591096,476372,114739,2458240,591024,476304,114728,2458240,591024,476304,114720,2458240,591024,476300,114724,2458240,591024,476304,114720,2458240,591024,476304,114720,2458240,591024,476304,114724,2458240,591570,476834,114742,2458240,591102,476378,114740,2458240,591024,476304,114730,2458240,591024,476304,114720,2458240,591024,476300,114724,2458240,591024,476304,114720,2458240,591024,476304,114721,2458240,0,2458240,0,9832960,9305306,2331486,4572191376212432,4572254574668045,4572254574853439,4572191377357063
111,micro_tk(micro_globals) [clone .kd],2,0,409,25586,25586,131072,512,65536,0,124,132,48,64,0x0,0x762f7c018840,1310720,14106304,1128283492,4096,262144,1048576,2910208,0,22620023.0,1032192.0,54328896.0,36183108.0,88861774.0,56173054.0,119193.0,8850181.0,2458134,591016,476296,114724,2458134,591308,476580,114734,2458134,591089,476365,114739,2458134,591235,476507,114736,2458134,591016,476296,114720,2458134,591016,476292,114724,2458134,591016,476296,114720,2458134,591016,476296,114720,2458134,591016,476296,114724,2458134,591320,476592,114734,2458134,591092,476368,114742,2458134,591244,476516,114738,2458134,591016,476296,114720,2458134,591016,476292,114724,2458134,591016,476296,114720,2458134,591016,476296,114721,2458134,0,2458134,77,9832536,9306600,2332227,4572191378555124,4572254574904995,4572254575090149,4572191379694438
112,micro_tk(micro_globals) [clone .kd],2,0,414,25586,25586,131072,512,65536,0,124,132,48,64,0x0,0x762f7c018840,1310720,14113503,1128861240,4096,262144,1048576,2910208,0,22611451.0,1032192.0,54408808.0,36265415.0,88880256.0,56259482.0,117361.0,8978983.0,2460620,591236,476508,114732,2460620,591296,476568,114734,2460620,591080,476356,114740,2460620,591008,476288,114728,2460620,591008,476288,114720,2460620,591008,476284,114724,2460620,591008,476288,114720,2460620,591008,476288,114720,2460620,591224,476496,114732,2460620,591312,476584,114734,2460620,591084,476360,114742,2460620,591008,476288,114730,2460620,591008,476288,114720,2460620,591008,476284,114724,2460620,591008,476288,114720,2460620,591008,476288,114721,2460620,0,2460620,77,9842480,9308532,2332245,4572191380890927,4572254575135216,4572254575320690,4572191382038283
113,micro_tk(micro_globals) [clone .kd],2,0,419,25586,25586,131072,512,65536,0,124,132,48,64,0x0,0x762f7c018840,1310720,14381416,1150401368,4096,262144,1048576,2910208,0,22659373.0,1032192.0,55003560.0,36859853.0,88966296.0,56855158.0,114985.0,9007846.0,2461429,591024,476304,114724,2461429,591316,476588,114734,2461429,591328,476596,114747,2461429,591024,476304,114728,2461429,591024,476304,114720,2461429,591024,476300,114724,2461429,591024,476304,114720,2461429,591024,476304,114720,2461429,591024,476304,114724,2461429,591332,476604,114734,2461429,591320,476588,114748,2461429,591024,476304,114730,2461429,591024,476304,114720,2461429,591024,476300,114724,2461429,591024,476304,114720,2461429,591024,476304,114721,2461429,0,2461429,0,9845716,9317470,2334582,4572191383247590,4572254575367519,4572254575553474,4572191384387455
114,micro_tk(micro_globals) [clone .kd],2,0,424,25586,25586,131072,512,65536,0,124,132,48,64,0x0,0x762f7c018840,1310720,14132134,1130414608,4096,262144,1048576,2910208,0,22642752.0,1032192.0,54199456.0,36062483.0,88901788.0,56046712.0,113800.0,7730962.0,2459850,591008,476288,114724,2459850,591296,476568,114734,2459850,591080,476356,114740,2459850,591008,476288,114728,2459850,591236,476508,114728,2459850,591008,476284,114724,2459850,591008,476288,114720,2459850,591008,476288,114720,2459850,591008,476288,114724,2459850,591312,476584,114734,2459850,591084,476360,114740,2459850,591008,476288,114730,2459850,591224,476496,114728,2459850,591008,476284,114724,2459850,591008,476288,114720,2459850,591008,476288,114721,2459850,0,2459850,0,9839400,9310786,2332478,4572191385586707,4572254575598020,4572254575783454,4572191386733332
115,micro_tk(micro_globals) [clone .kd],2,0,429,25586,25586,131072,512,65536,0,124,132,48,64,0x0,0x762f7c018840,1310720,14010105,1120654496,4096,262144,1048576,2910208,0,22619871.0,1032192.0,53752048.0,35618743.0,88889675.0,55591858.0,116323.0,7233704.0,2458795,591008,476288,114724,2458795,591292,476564,114734,2458795,591079,476355,114740,2458795,591008,476288,114729,2458795,591008,476288,114720,2458795,591008,476284,114724,2458795,591239,476511,114728,2458795,591008,476288,114720,2458795,591008,476288,114724,2458795,591316,476588,114734,2458795,591085,476359,114744,2458795,591008,476286,114732,2458795,591008,476288,114720,2458795,591008,476284,114724,2458795,591221,476493,114728,2458795,591008,476288,114721,2458795,0,2458795,75,9835180,9309530,2331971,4572191387942269,4572254575827839,4572254576013273,4572191389084357
116,micro_tk(micro_globals) [clone .kd],2,0,434,25586,25586,131072,512,65536,0,124,132,48,64,0x0,0x762f7c018840,1310720,14124539,1129715212,4096,262144,1048576,2910208,0,22681724.0,1032192.0,54259728.0,36113779.0,88951368.0,56107988.0,116185.0,8905790.0,2462004,591032,476312,114724,2462004,591324,476596,114734,2462004,591105,476381,114740,2462004,591032,476312,114728,2462004,591251,476523,114728,2462004,591032,476308,114724,2462004,591032,476312,114720,2462004,591032,476312,114720,2462004,591032,476312,114724,2462004,591344,476616,114734,2462004,591110,476386,114741,2462004,591032,476312,114730,2462004,591266,476538,114728,2462004,591032,476308,114724,2462004,591032,476312,114720,2462004,591032,476312,114721,2462004,0,2462004,77,9848016,9315974,2335038,4572191390261557,4572254576080212,4572254576261921,4572191391391587
117,micro_tk(micro_globals) [clone .kd],2,0,439,25586,25586,131072,512,65536,0,124,132,48,64,0x0,0x762f7c018840,1310720,14227270,1138003700,4096,262144,1048576,2910208,0,22657807.0,1032192.0,54575752.0,36435327.0,88956578.0,56433104.0,114454.0,7948897.0,2458724,591008,476288,114724,2458724,591288,476560,114734,2458724,591078,476354,114739,2458724,591008,476288,114728,2458724,591008,476288,114720,2458724,591008,476284,114724,2458724,591218,476490,114728,2458724,591008,476288,114720,2458724,591008,476288,114724,2458724,591320,476592,114734,2458724,591086,476362,114741,2458724,591008,476288,114730,2458724,591008,476288,114720,2458724,591008,476284,114724,2458724,591242,476514,114728,2458724,591008,476288,114721,2458724,0,2458724,0,9834896,9316556,2334122,4572191392567505,4572254576307548,4572254576489136,4572191393712578
118,micro_tk(micro_globals) [clone .kd],2,0,444,25586,25586,131072,512,65536,0,124,132,48,64,0x0,0x762f7c018840,1310720,14157286,1132364024,4096,262144,1048576,2910208,0,22646061.0,1032192.0,54394056.0,36254097.0,88869868.0,56239732.0,115427.0,9066268.0,2460424,591251,476522,114733,2460424,591324,476596,114734,2460424,591105,476381,114739,2460424,591032,476312,114728,2460424,591032,476312,114720,2460424,591032,476308,114724,2460424,591032,476312,114720,2460424,591032,476312,114720,2460424,591266,476538,114732,2460424,591344,476616,114734,2460424,591110,476386,114740,2460424,591032,476312,114730,2460424,591032,476312,114720,2460424,591032,476308,114724,2460424,591032,476312,114720,2460424,591032,476312,114721,2460424,0,2460424,0,9841696,9307402,2333285,4572191394925911,4572254576535325,4572254576716633,4572191396078885
119,micro_tk(micro_globals) [clone .kd],2,0,449,25586,25586,131072,512,65536,0,124,132,48,64,0x0,0x762f7c018840,1310720,14204483,1136271212,4096,262144,1048576,2910208,0,22682685.0,1032192.0,54600252.0,36449284.0,88914391.0,56449306.0,118200.0,8683895.0,2457601,591024,476304,114724,2457601,591312,476584,114734,2457601,591312,476580,114747,2457601,591024,476304,114728,2457601,591024,476304,114720,2457601,591024,476300,114724,2457601,591024,476304,114720,2457601,591024,476304,114720,2457601,591024,476304,114724,2457601,591336,476608,114734,2457601,591336,476604,114749,2457601,591024,476304,114730,2457601,591024,476304,114720,2457601,591024,476300,114724,2457601,591024,476304,114720,2457601,591024,476304,114721,2457601,0,2457601,75,9830404,9312208,2333375,4572191397262815,4572254576762661,4572254576943648,4572191398409550
120,micro_tk(micro_globals) [clone .kd],2,0,454,25586,25586,131072,512,65536,0,124,132,48,64,0x0,0x762f7c018840,1310720,14255134,1140212516,4096,262144,1048576,2910208,0,22666626.0,1032192.0,54576424.0,36440073.0,88927827.0,56424686.0,112297.0,8133477.0,2459853,591244,476516,114732,2459853,591308,476580,114734,2459853,591089,476365,114739,2459853,591016,476296,114728,2459853,591016,476296,114720,2459853,591016,476292,114724,2459853,591016,476296,114720,2459853,591016,476296,114720,2459853,591235,476507,114732,2459853,591320,476592,114734,2459853,591092,476368,114740,2459853,591016,476296,114730,2459853,591016,476296,114720,2459853,591016,476292,114724,2459853,591016,476296,114720,2459853,591016,476296,114721,2459853,0,2459853,77,9839412,9313660,2333921,4572191399627460,4572254576988795,4572254577169342,4572191400776569
121,micro_tk(micro_globals) [clone .kd],2,0,459,25586,25586,131072,512,65536,0,124,132,48,64,0x0,0x762f7c018840,1310720,14213859,1136890536,4096,262144,1048576,2910208,0,22653833.0,1032192.0,54641256.0,36489131.0,88931551.0,56491605.0,119452.0,8985518.0,2462343,591008,476288,114724,2462343,591296,476568,114734,2462343,591308,476576,114748,2462343,591008,476288,114728,2462343,591008,476288,114720,2462343,591008,476284,114724,2462343,591008,476288,114720,2462343,591008,476288,114720,2462343,591008,476288,114724,2462343,591312,476584,114734,2462343,591300,476568,114748,2462343,591008,476288,114730,2462343,591008,476288,114720,2462343,591008,476284,114724,2462343,591008,476288,114720,2462343,591008,476288,114721,2462343,0,2462343,0,9849372,9313964,2334562,4572191401989511,4572254577214609,4572254577393914,4572191403132331
122,micro_tk(micro_globals) [clone .kd],2,0,464,25586,25586,131072,512,65536,0,124,132,48,64,0x0,0x762f7c018840,1310720,14078762,1126168420,4096,262144,1048576,2910208,0,22624053.0,1032192.0,54188964.0,36035879.0,88917503.0,56037051.0,120806.0,8011294.0,2460858,591024,476304,114724,2460858,591316,476588,114734,2460858,591097,476373,114739,2460858,591024,476304,114728,2460858,591255,476527,114728,2460858,591024,476300,114724,2460858,591024,476304,114720,2460858,591024,476304,114720,2460858,591024,476304,114724,2460858,591332,476604,114734,2460858,591101,476377,114742,2460858,591024,476304,114730,2460858,591243,476515,114728,2460858,591024,476300,114724,2460858,591024,476304,114720,2460858,591024,476304,114721,2460858,0,2460858,0,9843432,9312460,2333867,4572191404342830,4572254577438620,4572254577618405,4572191405496295
123,micro_tk(micro_globals) [clone .kd],2,0,469,25586,25586,131072,512,65536,0,124,132,48,64,0x0,0x762f7c018840,1310720,14071208,1125525108,4096,262144,1048576,2910208,0,22599064.0,1032192.0,54252064.0,36099914.0,88894063.0,56102132.0,116755.0,8371750.0,2461322,591008,476288,114724,2461322,591296,476568,114734,2461322,591080,476356,114740,2461322,591008,476288,114728,2461322,591008,476288,114720,2461322,591008,476284,114724,2461322,591236,476508,114728,2461322,591008,476288,114720,2461322,591008,476288,114724,2461322,591312,476584,114734,2461322,591084,476360,114742,2461322,591008,476288,114731,2461322,591008,476288,114720,2461322,591008,476284,114724,2461322,591224,476496,114728,2461322,591008,476288,114721,2461322,0,2461322,75,9845288,9309960,2333178,4572191406714525,4572254577663752,4572254577842897,4572191407854380
124,micro_tk(micro_globals) [clone .kd],2,0,474,25586,25586,131072,512,65536,0,124,132,48,64,0x0,0x762f7c018840,1310720,14118749,1129383880,4096,262144,1048576,2910208,0,22645963.0,1032192.0,54182012.0,36045867.0,88889829.0,56031108.0,113427.0,7617918.0,2461289,591008,476288,114724,2461289,591292,476564,114734,2461289,591079,476355,114739,2461289,591008,476288,114729,2461289,591221,476493,114728,2461289,591008,476284,114724,2461289,591008,476288,114720,2461289,591008,476288,114720,2461289,591008,476288,114724,2461289,591316,476588,114734,2461289,591085,476361,114742,2461289,591008,476288,114730,2461289,591239,476511,114728,2461289,591008,476284,114724,2461289,591008,476284,114724,2461289,591008,476284,114725,2461289,0,2461289,77,9845156,9309552,2333858,4572191409036868,4572254577893252,4572254578073037,4572191410184404
125,micro_tk(micro_globals) [clone .kd],2,0,479,25586,25586,131072,512,65536,0,124,132,48,64,0x0,0x762f7c018840,1310720,13886429,1110717412,4096,262144,1048576,2910208,0,22659068.0,1032192.0,53615242.0,35457163.0,88953809.0,55462894.0,121182.0,8086360.0,2461202,591032,476312,114724,2461202,591324,476596,114734,2461202,591105,476381,114739,2461202,591032,476312,114729,2461202,591032,476312,114720,2461202,591032,476308,114724,2461202,591251,476523,114728,2461202,591032,476312,114720,2461202,591032,476312,114724,2461202,591344,476616,114734,2461202,591110,476386,114742,2461202,591032,476312,114730,2461202,591032,476312,114720,2461202,591032,476308,114724,2461202,591266,476538,114728,2461202,591032,476312,114721,2461202,0,2461202,0,9844808,9316244,2335659,4572191411334794,4572254578117783,4572254578298891,4572191412493156
126,micro_tk(micro_globals) [clone .kd],2,0,484,25586,25586,131072,512,65536,0,124,132,48,64,0x0,0x762f7c018840,1310720,14162547,1132810488,4096,262144,1048576,2910208,0,22652617.0,1032192.0,54345348.0,36200738.0,88958337.0,56194672.0,116511.0,7768236.0,2459031,591218,476490,114732,2459031,591288,476560,114734,2459031,591078,476354,114740,2459031,591008,476288,114728,2459031,591008,476288,114720,2459031,591008,476284,114724,2459031,591008,476288,114720,2459031,591008,476288,114720,2459031,591242,476514,114732,2459031,591320,476592,114734,2459031,591086,476362,114742,2459031,591008,476288,114730,2459031,591008,476288,114720,2459031,591008,476284,114724,2459031,591008,476288,114720,2459031,591008,476288,114721,2459031,0,2459031,0,9836124,9316712,2335168,4572191413684317,4572254578343918,4572254578525506,4572191414828738
127,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,488,25586,25586,16777216,512,0,0,12,4,32,64,0x0,0x75f75466ed00,524288,3206491,256463480,0,262144,262144,6029312,0,7648587.0,0.0,16400014.0,14667756.0,19249918.0,16827564.0,26557.0,9267.0,613798,82880,33704,49176,613798,82880,33704,49180,613798,82800,33624,49180,613798,82560,33392,49179,613798,82560,33392,49197,613798,82560,33392,49175,613798,82560,33392,49168,613798,82560,33392,49168,613798,82880,33704,49176,613798,82880,33704,49180,613798,82800,33624,49180,613798,82560,33392,49182,613798,82560,33392,49199,613798,82560,33392,49173,613798,82560,33392,49168,613798,82560,33392,49169,613798,0,613798,77,2455192,1979012,498028,4572191416146026,4572254578642799,4572254578679213,4572191417025285
128,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,489,25586,25586,16777216,512,0,0,12,4,32,64,0x0,0x75f75466ed00,524288,3591293,287274756,0,262144,262144,6029312,0,7702347.0,0.0,17452069.0,15698736.0,20485322.0,17919102.0,33882.0,7913.0,2145896,82880,33704,49176,2145896,82880,33704,49176,2145896,82800,33624,49176,2145896,82560,33392,49172,2145896,82560,33392,49168,2145896,82560,33392,49168,2145896,82560,33392,49186,2145896,82560,33392,49195,2145896,82880,33704,49176,2145896,82880,33704,49176,2145896,82800,33624,49176,2145896,82560,33392,49172,2145896,82560,33392,49168,2145896,82560,33392,49168,2145896,82560,33392,49187,2145896,82560,33392,49194,2145896,0,2145896,0,8583584,2108306,532334,4572191417049851,4572254578688467,4572254578724360,4572191418774350
129,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>) [clone .kd]",2,0,490,25586,25586,4194304,256,0,0,16,0,32,64,0x0,0x75f73b060e40,196608,12333557,986652632,0,65536,131072,983040,0,23716062.0,0.0,24758472.0,22441852.0,26478955.0,24776252.0,75539.0,20293164.0,790987,131392,33080,98312,790987,131232,32920,98316,790987,131392,33080,98312,790987,131392,33080,98337,790987,131392,33080,98340,790987,131392,33080,98316,790987,131072,32768,98304,790987,131392,33080,98338,790987,131392,33080,98312,790987,131232,32920,98316,790987,131392,33080,98312,790987,131392,33080,98333,790987,131392,33080,98337,790987,131392,33080,98316,790987,131072,32768,98304,790987,131392,33080,98337,790987,0,790987,0,3163948,2740610,693293,4572191424263314,4572254584829282,4572254584877954,4572191424830261
130,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,491,25586,25586,4194304,256,0,0,12,4,32,64,0x0,0x75f7770957c0,131072,6485712,518831308,0,65536,65536,786432,0,14278631.0,0.0,18518896.0,17319723.0,20289390.0,18536222.0,30947.0,15286412.0,639832,98304,32768,65536,639832,98384,32844,65556,639832,98304,32768,65555,639832,98304,32768,65558,639832,98624,33080,65548,639832,98624,33080,65544,639832,98624,33080,65556,639832,98624,33080,65544,639832,98304,32768,65536,639832,98384,32844,65553,639832,98304,32768,65554,639832,98304,32768,65563,639832,98624,33080,65548,639832,98624,33080,65544,639832,98624,33080,65556,639832,98624,33080,65545,639832,0,639832,78,2559328,2088516,527023,4572191426562051,4572254586291803,4572254586328137,4572191427174436
